ID,PATHWAYS,SECONDARY-METABOLISM,REACTANTS,PRODUCTS,REACTION-SMILES,REACTION-DIRECTION
RXN-9046,PWY-5773,False,CC([C@@H]2(CCC(\C)=C1([C@@H](\C=C(C)/CC1O)2)))C,CC(C2(/C3(\C=C(C)/C=C1(C(\C(\CO1)=C(C(/O)=2)\O)=3))))C,CC([C@@H]2(CCC(\C)=C1([C@@H](\C=C(C)/CC1O)2)))C>>CC(C2(/C3(\C=C(C)/C=C1(C(\C(\CO1)=C(C(/O)=2)\O)=3))))C,LEFT-TO-RIGHT
GLUC1PADENYLTRANS-RXN,PWYQT-4466,False,[H+].C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@H](O)1).C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-],C([C@@H]1([C@H]([C@@H]([C@H]([C@H](O1)OP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)O)O))(=O)[O-])(=O)[O-])O)O)O))O.O=P(O)(OP([O-])([O-])=O)[O-],[H+].C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@H](O)1).C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-]>>C([C@@H]1([C@H]([C@@H]([C@H]([C@H](O1)OP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)O)O))(=O)[O-])(=O)[O-])O)O)O))O.O=P(O)(OP([O-])([O-])=O)[O-],LEFT-TO-RIGHT
RXN-11665,CAMALEXIN-SYN,True,C1(/NC2(/C=C\C=C/C(/C(/C(SC[C@@H](C(=O)NCC([O-])=O)[NH3+])C#N)=1)=2)).O,C1(/NC2(/C=C\C=C/C(/C(/C(SC[C@@H](C([O-])=O)[NH3+])C#N)=1)=2)).C([NH3+])C([O-])=O,C1(/NC2(/C=C\C=C/C(/C(/C(SC[C@@H](C(=O)NCC([O-])=O)[NH3+])C#N)=1)=2)).O>>C1(/NC2(/C=C\C=C/C(/C(/C(SC[C@@H](C([O-])=O)[NH3+])C#N)=1)=2)).C([NH3+])C([O-])=O,LEFT-TO-RIGHT
RXN-9155,PWY-5822,False,C(CO)(Cl)(Cl)Cl.O=O,C(C([O-])=O)(Cl)(Cl)Cl.O.[H+],C(CO)(Cl)(Cl)Cl.O=O>>C(C([O-])=O)(Cl)(Cl)Cl.O.[H+],LEFT-TO-RIGHT
RXN-13847,PWY-7151,True,C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].COC3(/C(/O)=C2(C(/OC(\C1(/C=C(C(/OC)=C\C=1)/O))=C(C(=O)2)/OC)=C\C(\OC)=3)),[H+].C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].COC1(\C(\OC)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\OC)=C(/C=3)\OC)\O))).C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].[H+],C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].COC3(/C(/O)=C2(C(/OC(\C1(/C=C(C(/OC)=C\C=1)/O))=C(C(=O)2)/OC)=C\C(\OC)=3))>>[H+].C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].COC1(\C(\OC)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\OC)=C(/C=3)\OC)\O))).C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].[H+],LEFT-TO-RIGHT
RXN-14082,PWY-7188,True,C3(/C=C(C(/O)=C\C(\C(=O)CC(=O)C2(/C(/O)=C([C@H]1([C@@H]([C@H]([C@H](O)[C@H](O1)CO)O)O))\C(\[O-])=C/C(/O)=2))=3)/O),O.C([C@@H]4([C@H]([C@@H]([C@H]([C@H](C2(/C3(/OC(/C1(\C=C/C(/O)=C(/C=1)/O))=C/C(C(/C(/O)=C\C(\[O-])=2)=3)=O)))O4)O)O)O))O.O,C3(/C=C(C(/O)=C\C(\C(=O)CC(=O)C2(/C(/O)=C([C@H]1([C@@H]([C@H]([C@H](O)[C@H](O1)CO)O)O))\C(\[O-])=C/C(/O)=2))=3)/O)>>O.C([C@@H]4([C@H]([C@@H]([C@H]([C@H](C2(/C3(/OC(/C1(\C=C/C(/O)=C(/C=1)/O))=C/C(C(/C(/O)=C\C(\[O-])=2)=3)=O)))O4)O)O)O))O.O,LEFT-TO-RIGHT
RXN-15381,PWY-7478,True,C=C[C@@]3(CC[C@H]2([C@@]1(CC[C@@H](O)C(C)([C@H]1CCC/2=C\3)C)C))C.O=O,C=C[C@@]3(CC[C@@]2(O)([C@@]1(CC[C@H](C(C)(C)[C@H]1CCC/2=C\3)O)C))C.O,C=C[C@@]3(CC[C@H]2([C@@]1(CC[C@@H](O)C(C)([C@H]1CCC/2=C\3)C)C))C.O=O>>C=C[C@@]3(CC[C@@]2(O)([C@@]1(CC[C@H](C(C)(C)[C@H]1CCC/2=C\3)O)C))C.O,LEFT-TO-RIGHT
BIOTINLIG-RXN,PWY0-1264,False,C1(S[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12)).C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-],O=P(O)(OP([O-])([O-])=O)[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])([O-])=O.[H+],C1(S[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12)).C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-]>>O=P(O)(OP([O-])([O-])=O)[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])([O-])=O.[H+],LEFT-TO-RIGHT
CATAL-RXN,DETOX1-PWY,False,OO,O.O=O,OO>>O.O=O,LEFT-TO-RIGHT
RXN-15534,PWY-7498,False,C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].COC3(/C(/O)=C2(C(/OC(\C1(/C=C(C(/O)=C\C=1)/O))=C(C(=O)2)/[O-])=C\C(\O)=3)),COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/[O-])=2)=C(C(\OC)=C(/C=3)\O)\O))).C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].[H+],C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].COC3(/C(/O)=C2(C(/OC(\C1(/C=C(C(/O)=C\C=1)/O))=C(C(=O)2)/[O-])=C\C(\O)=3))>>COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/[O-])=2)=C(C(\OC)=C(/C=3)\O)\O))).C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].[H+],LEFT-TO-RIGHT
RXN-5501,PWY-2083,True,C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].C3(/C=C(\C=C/C(C1(C(C2(/C(/OC(O)1)=C\C(\O)=C/C(/O)=2))=O))=3)/O),[H+].COC3(\C=C/C([C@H]1([C@H](O)OC2(\C(\C(=O)1)=C(/C=C(/C=2)/[O-])\O)))=C/C=3).C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+],C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].C3(/C=C(\C=C/C(C1(C(C2(/C(/OC(O)1)=C\C(\O)=C/C(/O)=2))=O))=3)/O)>>[H+].COC3(\C=C/C([C@H]1([C@H](O)OC2(\C(\C(=O)1)=C(/C=C(/C=2)/[O-])\O)))=C/C=3).C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+],LEFT-TO-RIGHT
RXN-8899,PWY-5707,False,C=C([NH3+])C(=O)[O-].O,CC(=O)C(=O)[O-].[NH4+],C=C([NH3+])C(=O)[O-].O>>CC(=O)C(=O)[O-].[NH4+],LEFT-TO-RIGHT
RXN-4764,PWY-5717,False,COC4(\C=C/C(/C2(/C(C3(/C=C\C(\O[C@H]1([C@@H]([C@@H](O)[C@@H]([C@@H](CO)O1)O)O))=C/C(/O\C=2)=3))=O))=C\C=4).O,COC3(\C=C/C(/C1(/C(=O)C2(\C(\O\C=1)=C/C(/O)=C\C=2)))=C\C=3).C([C@@H]1([C@H]([C@@H]([C@H](C(O1)O)O)O)O))O,COC4(\C=C/C(/C2(/C(C3(/C=C\C(\O[C@H]1([C@@H]([C@@H](O)[C@@H]([C@@H](CO)O1)O)O))=C/C(/O\C=2)=3))=O))=C\C=4).O>>COC3(\C=C/C(/C1(/C(=O)C2(\C(\O\C=1)=C/C(/O)=C\C=2)))=C\C=3).C([C@@H]1([C@H]([C@@H]([C@H](C(O1)O)O)O)O))O,LEFT-TO-RIGHT
RXNQT-4393,UNK,False,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))([O-])=O)OC(=O)CCCCCCCCCCCCCCC.C(OP([O-])(=O)[O-])[C@H](O)CO,C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP([O-])([O-])=O.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(OC[C@@H](O)COP(=O)([O-])[O-])([O-])=O)OC(=O)CCCCCCCCCCCCCCC.[H+],CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))([O-])=O)OC(=O)CCCCCCCCCCCCCCC.C(OP([O-])(=O)[O-])[C@H](O)CO>>C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP([O-])([O-])=O.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(OC[C@@H](O)COP(=O)([O-])[O-])([O-])=O)OC(=O)CCCCCCCCCCCCCCC.[H+],
RXN-10733,PWY-6310,True,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-].[H+],CC2(/C=C(/C=C(C(/C(CC1(\OC(=O)/C=C(\C=1)/[O-]))=O)=2)/O)/O).CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-].C(=O)=O.O,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-].[H+]>>CC2(/C=C(/C=C(C(/C(CC1(\OC(=O)/C=C(\C=1)/[O-]))=O)=2)/O)/O).CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-].C(=O)=O.O,LEFT-TO-RIGHT
RXN-14423,PWY-7252,True,[H+].C(CC([O-])=O)C(=O)C([O-])=O.O=O.C3(/C=C(C(/O)=C\C(\[C@H]1(OC2(\C(/C(C1)O)=C(/C=C(/C=2)/O)\O)))=3)/O).O=O.C(CC([O-])=O)C(=O)C([O-])=O.[H+],O.C(=O)=O.C(C([O-])=O)CC([O-])=O.C3(/C=C(C(/O)=C\C(\C1(=[O+]C2(\C(/C=C\1)=C(/C=C(/C=2)/O)\O)))=3)/O).C(C([O-])=O)CC([O-])=O.C(=O)=O.O,[H+].C(CC([O-])=O)C(=O)C([O-])=O.O=O.C3(/C=C(C(/O)=C\C(\[C@H]1(OC2(\C(/C(C1)O)=C(/C=C(/C=2)/O)\O)))=3)/O).O=O.C(CC([O-])=O)C(=O)C([O-])=O.[H+]>>O.C(=O)=O.C(C([O-])=O)CC([O-])=O.C3(/C=C(C(/O)=C\C(\C1(=[O+]C2(\C(/C=C\1)=C(/C=C(/C=2)/O)\O)))=3)/O).C(C([O-])=O)CC([O-])=O.C(=O)=O.O,LEFT-TO-RIGHT
RXN-2561,PWY-1422,False,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(\C=2)/O)),CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/CC1(/C=C(\C=C(C)/C(/O)=1)/O))C)C,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(\C=2)/O))>>CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/CC1(/C=C(\C=C(C)/C(/O)=1)/O))C)C,RIGHT-TO-LEFT
RXN-4981,PWY-6015,True,C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].C[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@@H](O)1)O)O)O[C@@H]2([C@H]([C@H](O)[C@@H](CO)O[C@H]2C5(/C(/[O-])=C\C(\O)=C4(C(/OC(/C3(\C=C/C(/O)=C\C=3))=C/C(=O)4)=5)))O)),C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].C[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@@H](O)1)O)O)O[C@@H]2([C@H]([C@H](O)[C@@H](CO)O[C@H]2C5(/C(/OC)=C\C(\O)=C4(C(/OC(/C3(\C=C/C(/O)=C\C=3))=C/C(=O)4)=5)))O)),C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].C[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@@H](O)1)O)O)O[C@@H]2([C@H]([C@H](O)[C@@H](CO)O[C@H]2C5(/C(/[O-])=C\C(\O)=C4(C(/OC(/C3(\C=C/C(/O)=C\C=3))=C/C(=O)4)=5)))O))>>C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].C[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@@H](O)1)O)O)O[C@@H]2([C@H]([C@H](O)[C@@H](CO)O[C@H]2C5(/C(/OC)=C\C(\O)=C4(C(/OC(/C3(\C=C/C(/O)=C\C=3))=C/C(=O)4)=5)))O)),LEFT-TO-RIGHT
RXN-8428,UNK,False,CC(C)=CCCC(\C)=C/CCC(\C)=C/COP(OP([O-])(=O)[O-])(=O)[O-],CC2(\CCC1(C(/C)=C/CCC1(C)C)(C\C=2)).O=P(O)(OP([O-])([O-])=O)[O-],CC(C)=CCCC(\C)=C/CCC(\C)=C/COP(OP([O-])(=O)[O-])(=O)[O-]>>CC2(\CCC1(C(/C)=C/CCC1(C)C)(C\C=2)).O=P(O)(OP([O-])([O-])=O)[O-],LEFT-TO-RIGHT
RXN-18141,PWY-7826,False,C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].C4(OC5(/C=C1(C([C@]23([C@H](O)CN(C1)[C@@H](C[C@@H](\C=C/2)O)3))=CC(\O4)=5))),C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].CO[C@@H]4(\C=C/[C@@]15([C@H](O)CN(CC2(\C1=CC3(\OCOC(/C=2)=3)))[C@@H](C4)5)).[H+],C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].C4(OC5(/C=C1(C([C@]23([C@H](O)CN(C1)[C@@H](C[C@@H](\C=C/2)O)3))=CC(\O4)=5)))>>C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+].CO[C@@H]4(\C=C/[C@@]15([C@H](O)CN(CC2(\C1=CC3(\OCOC(/C=2)=3)))[C@@H](C4)5)).[H+],LEFT-TO-RIGHT
RXN-8481,PWY-5405,True,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O).C([O-])(=O)[C@H]1(NC2(\C=C(C(/O)=C\C(/C1)=2)\O)),[H+].C([C@@H]3([C@H]([C@@H]([C@H]([C@H](OC1(\C(\O)=C/C2(/N[C@@H](CC(/C=1)=2)C([O-])=O)))O3)O)O)O))O.C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)),C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O).C([O-])(=O)[C@H]1(NC2(\C=C(C(/O)=C\C(/C1)=2)\O))>>[H+].C([C@@H]3([C@H]([C@@H]([C@H]([C@H](OC1(\C(\O)=C/C2(/N[C@@H](CC(/C=1)=2)C([O-])=O)))O3)O)O)O))O.C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)),LEFT-TO-RIGHT
RXN-8192,PWY-5291,True,CC(/C=C/C=C(C)/C=C/C1(/C(C)(C)CCCC(/C)=1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C)(C)CCCC(/C)=2).O,CC(/C=C/C=C(C)/C=C/C1(/C(CCC(C(/C)=1)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(C(/C)=2)O)(C)C),CC(/C=C/C=C(C)/C=C/C1(/C(C)(C)CCCC(/C)=1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C)(C)CCCC(/C)=2).O>>CC(/C=C/C=C(C)/C=C/C1(/C(CCC(C(/C)=1)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(C(/C)=2)O)(C)C),LEFT-TO-RIGHT
RXN-4313,PWY-2681,True,CC(C)=CCNC2(\C3(\N=C/N([C@H]1([C@@H]([C@@H]([C@H](O1)COP([O-])([O-])=O)O)O))C(\N=C/N=2)=3)).O,C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)C(O)O1).CC(C)=CCNC1(\C2(\N=C/NC(/N=C\N=1)=2)),CC(C)=CCNC2(\C3(\N=C/N([C@H]1([C@@H]([C@@H]([C@H](O1)COP([O-])([O-])=O)O)O))C(\N=C/N=2)=3)).O>>C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)C(O)O1).CC(C)=CCNC1(\C2(\N=C/NC(/N=C\N=1)=2)),LEFT-TO-RIGHT
RXN-3184,PWY-2021,False,C(CC1(\C2(/C=C\C=C/C(/N\C=1)=2)))(N[C@H](C(=O)[O-])CC([O-])=O)=O,C(CC1(C(=O)NC2(\C\1=C/C=C\C=2)))(N[C@H](C(=O)[O-])CC([O-])=O)=O,C(CC1(\C2(/C=C\C=C/C(/N\C=1)=2)))(N[C@H](C(=O)[O-])CC([O-])=O)=O>>C(CC1(C(=O)NC2(\C\1=C/C=C\C=2)))(N[C@H](C(=O)[O-])CC([O-])=O)=O,LEFT-TO-RIGHT
RXN-2562,PWY-1422,False,C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(\C=2)/O)),[H+].CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(C(/C)=2)/O)).C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+],C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+].CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(\C=2)/O))>>[H+].CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(C(/C)=2)/O)).C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+],LEFT-TO-RIGHT
RXN-8092,UNK,False,CC=O.O=O.O,[H+].CC([O-])=O.OO,CC=O.O=O.O>>[H+].CC([O-])=O.OO,LEFT-TO-RIGHT
RXN-13874,PWY-7149,True,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O).COC3(\C(\O)=C/C(/C1(/OC2(\C(\C(=O)C(/OC)=1)=C(C(\O)=C(/C=2)\OC)\O)))=C\C=3).C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O),[H+].C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)).COC4(\C(\O[C@H]1([C@@H]([C@H]([C@H](O)[C@H](O1)CO)O)O))=C/C(/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\O)=C(/C=3)\OC)\O)))=C\C=4).C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)).[H+],C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O).COC3(\C(\O)=C/C(/C1(/OC2(\C(\C(=O)C(/OC)=1)=C(C(\O)=C(/C=2)\OC)\O)))=C\C=3).C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O)>>[H+].C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)).COC4(\C(\O[C@H]1([C@@H]([C@H]([C@H](O)[C@H](O1)CO)O)O))=C/C(/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(C(\O)=C(/C=3)\OC)\O)))=C\C=4).C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)).[H+],LEFT-TO-RIGHT
RXN-19974,PWY-5292,True,CCC1(\C=C/C[NH+](\C=1)CCC2(\C3(/C=C\C=C/C(/NC(/C(C(=O)OC)=C)=2)=3))),CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C=C/C(/NC\1=C(C2)/C(=O)OC)=3))[C@@H]45)),CCC1(\C=C/C[NH+](\C=1)CCC2(\C3(/C=C\C=C/C(/NC(/C(C(=O)OC)=C)=2)=3)))>>CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C=C/C(/NC\1=C(C2)/C(=O)OC)=3))[C@@H]45)),LEFT-TO-RIGHT
RXN-4311,UNK,False,CC(C)=CCNC2(\C3(\N=C/N([C@H]1([C@@H]([C@@H]([C@H](O1)COP(OP(=O)([O-])[O-])([O-])=O)O)O))C(\N=C/N=2)=3)).O,[H+].CC(C)=CCNC2(\C3(\N=C/N([C@H]1([C@@H]([C@@H]([C@H](O1)COP([O-])([O-])=O)O)O))C(\N=C/N=2)=3)).[O-]P(=O)(O)[O-],CC(C)=CCNC2(\C3(\N=C/N([C@H]1([C@@H]([C@@H]([C@H](O1)COP(OP(=O)([O-])[O-])([O-])=O)O)O))C(\N=C/N=2)=3)).O>>[H+].CC(C)=CCNC2(\C3(\N=C/N([C@H]1([C@@H]([C@@H]([C@H](O1)COP([O-])([O-])=O)O)O))C(\N=C/N=2)=3)).[O-]P(=O)(O)[O-],
