Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
285,1671600,4253.5962,831.7011,192.9658,280.223,2948.7064
285,1671800,4167.3465,818.7548,189.8874,278.9529,2879.7514
286,1672000,4152.0286,810.7095,188.4816,279.5482,2873.2893
287,1672200,4158.4266,815.6545,188.1248,273.295,2881.3522
288,1672400,4082.8169,802.2775,188.4591,273.1569,2818.9234
289,1672600,4221.575,824.5446,190.6156,279.6617,2926.7531
289,1672800,4167.4853,816.3012,190.4103,280.7771,2879.9968
290,1673000,4147.063,811.6197,183.6293,269.4672,2882.3468
291,1673200,4184.69,814.5431,193.3197,278.9822,2897.845
292,1673400,4089.3383,803.1249,185.159,276.3399,2824.7145
293,1673600,4126.9761,806.363,186.2162,272.2012,2862.1957
293,1673800,4164.3838,818.5371,187.1753,275.1339,2883.5375
294,1674000,4119.4708,807.1742,187.3062,278.5425,2846.4479
295,1674200,4154.2407,811.6485,185.6972,269.475,2887.4201
296,1674400,4089.6214,803.9385,186.9305,273.7991,2824.9533
297,1674600,4176.6438,815.4178,188.1795,276.62,2896.4264
297,1674800,4159.1727,812.9095,191.6916,282.0968,2872.4748
298,1675000,4122.0052,803.2861,191.9082,277.7342,2849.0768
299,1675200,4161.3593,819.5988,183.6711,270.5102,2887.5791
300,1675400,4131.5752,805.6849,191.0099,278.5455,2856.3348
301,1675600,4121.4595,810.7341,185.7501,272.3802,2852.595
301,1675800,4129.8356,806.3401,187.2001,276.2981,2859.9972
302,1676000,4106.1382,809.3355,182.2416,263.3913,2851.1698
303,1676200,4211.8343,821.2806,196.0738,289.1263,2905.3536
304,1676400,4172.4166,815.6562,187.8207,275.0681,2893.8715
305,1676600,4186.4779,820.2071,189.4991,278.4523,2898.3194
305,1676800,4060.8962,795.2885,184.8816,266.5614,2814.1647
306,1677000,4177.8602,817.3112,186.8799,277.3375,2896.3317
307,1677200,4209.1534,821.9418,191.9803,279.4263,2915.805
308,1677400,4074.2254,799.2251,188.7088,276.2668,2810.0246
309,1677600,4158.2904,814.9946,186.6217,271.2059,2885.4682
309,1677800,4128.2748,810.0911,187.7139,272.9576,2857.5123
310,1678000,4160.0613,812.5291,188.5289,271.9538,2887.0495
311,1678200,4160.2308,810.7898,188.806,280.2678,2880.3672
312,1678400,4136.709,816.1009,184.1184,271.0081,2865.4815
313,1678600,4182.4793,813.984,193.1055,276.092,2899.2977
313,1678800,4105.7443,804.0849,183.7397,265.7194,2852.2003
314,1679000,4089.1758,800.8242,183.9301,266.5081,2837.9135
315,1679200,4260.1289,831.1983,192.8358,279.1955,2956.8993
316,1679400,4140.8114,816.7199,185.7605,273.8248,2864.5062
316,1679600,4091.1336,799.8033,186.4424,270.7577,2834.1302
317,1679800,4089.6789,802.4152,185.9495,268.6208,2832.6934
318,1680000,4138.9752,809.3457,186.8376,272.2364,2870.5555
319,1680200,4092.5014,804.5051,183.5327,268.4516,2836.0121
320,1680400,4107.1175,804.8737,182.3687,265.4154,2854.4598
320,1680600,4173.0414,817.6118,187.3505,273.3827,2894.6964
321,1680800,4129.175,804.8776,189.658,273.1254,2861.514
322,1681000,4095.5225,802.5335,182.2351,269.6601,2841.0938
323,1681200,4063.6674,801.1226,181.5064,265.2857,2815.7528
324,1681400,4220.6781,821.7383,192.1508,277.6001,2929.1889
324,1681600,4085.2517,804.2987,185.2769,268.2397,2827.4365
325,1681800,4148.8742,808.1134,187.5224,272.7862,2880.4521
326,1682000,4110.0931,810.0503,184.6087,268.2635,2847.1705
327,1682200,4155.9223,810.7057,187.6936,275.7882,2881.7348
328,1682400,4129.6843,811.7493,185.977,271.2525,2860.7055
